Date-Time,Instantaneous computed discharge (cfs)_x,Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous computed discharge (cfs)_y,Computed instantaneous sediment corrected backscatter (dB)
06/04/2016 01:00,22100,0,0,0,22000,0
06/04/2016 00:00,21900,0,0,0,22000,0
06/03/2016 23:00,21800,0,0,0,22000,0
06/03/2016 22:00,22000,0,0,0,22000,0
06/03/2016 21:00,22400,0,0,0,22000,0
06/03/2016 20:00,21800,0,0,0,22000,0
06/03/2016 19:00,22300,0,0,0,22000,0
06/03/2016 18:00,21700,0,0,0,22000,0
06/03/2016 17:00,21700,0,0,0,22000,0
06/03/2016 16:00,22000,0,0,0,22000,0
06/03/2016 15:00,21700,0,0,0,22000,0
06/03/2016 14:00,21800,0,0,0,22000,0
06/03/2016 13:00,21800,0,0,0,22000,0
06/03/2016 12:00,21400,0,0,0,21000,0
06/03/2016 11:00,21400,0,0,0,21000,0
06/03/2016 10:00,22100,0,0,0,22000,0
06/03/2016 09:00,21800,0,0,0,22000,0
06/03/2016 08:00,22100,0,0,0,22000,0
06/03/2016 07:00,22600,0,0,0,23000,0
06/03/2016 06:00,22400,0,0,0,22000,0
06/03/2016 05:00,22100,0,0,0,22000,0
06/03/2016 04:00,22100,0,0,0,22000,0
06/03/2016 03:00,22200,0,0,0,22000,0
06/03/2016 02:00,22100,0,0,0,22000,0
06/03/2016 01:00,22300,0,0,0,22000,0
06/03/2016 00:00,22000,0,0,0,22000,0
06/02/2016 23:00,22100,0,0,0,22000,0
06/02/2016 22:00,22200,0,0,0,22000,0
06/02/2016 21:00,22000,0,0,0,22000,0
06/02/2016 20:00,22700,0,0,0,23000,0
06/02/2016 19:00,21900,0,0,0,22000,0
06/02/2016 18:00,22200,0,0,0,22000,0
06/02/2016 17:00,22300,0,0,0,22000,0
06/02/2016 16:00,21200,0,0,0,21000,0
06/02/2016 15:00,22400,0,0,0,22000,0
06/02/2016 14:00,21900,0,0,0,22000,0
06/02/2016 13:00,22100,0,0,0,22000,0
06/02/2016 12:00,21900,0,0,0,22000,0
06/02/2016 11:00,21000,0,0,0,21000,0
06/02/2016 10:00,21400,0,0,0,21000,0
06/02/2016 09:00,21900,0,0,0,22000,0
06/02/2016 08:00,21800,0,0,0,22000,0
06/02/2016 07:00,21500,0,0,0,22000,0
06/02/2016 06:00,22100,0,0,0,22000,0
06/02/2016 05:00,21400,0,0,0,21000,0
06/02/2016 04:00,21500,0,0,0,22000,0
06/02/2016 03:00,22000,0,0,0,22000,0
06/02/2016 02:00,21100,0,0,0,21000,0
06/02/2016 01:00,21300,0,0,0,21000,0
06/02/2016 00:00,21400,0,0,0,21000,0
06/01/2016 23:00,21900,0,0,0,22000,0
06/01/2016 22:00,21400,0,0,0,21000,0
06/01/2016 21:00,21500,0,0,0,22000,0
06/01/2016 20:00,21100,0,0,0,21000,0
06/01/2016 19:00,21400,0,0,0,21000,0
06/01/2016 18:00,21500,0,0,0,22000,0
06/01/2016 17:00,21300,0,0,0,21000,0
06/01/2016 16:00,21200,0,0,0,21000,0
06/01/2016 15:00,21100,0,0,0,21000,0
06/01/2016 14:00,21000,0,0,0,21000,0
06/01/2016 13:00,20000,0,0,0,20000,0
06/01/2016 12:00,20400,0,0,0,20000,0
06/01/2016 11:00,20100,0,0,0,20000,0
06/01/2016 10:00,20500,0,0,0,21000,0
06/01/2016 09:00,20600,0,0,0,21000,0
06/01/2016 08:00,20700,0,0,0,21000,0
06/01/2016 07:00,20800,0,0,0,21000,0
06/01/2016 06:00,20600,0,0,0,21000,0
06/01/2016 05:00,20400,0,0,0,20000,0
06/01/2016 04:00,20200,0,0,0,20000,0
06/01/2016 03:00,20500,0,0,0,21000,0
06/01/2016 02:00,20300,0,0,0,20000,0
06/01/2016 01:00,20800,0,0,0,21000,0
06/01/2016 00:00,20300,0,0,0,20000,0
05/31/2016 23:00,20800,0,0,0,21000,0
05/31/2016 22:00,20100,0,0,0,20000,0
05/31/2016 21:00,20000,0,0,0,20000,0
05/31/2016 20:00,20500,0,0,0,21000,0
05/31/2016 19:00,20100,0,0,0,20000,0
05/31/2016 18:00,20600,0,0,0,21000,0
05/31/2016 17:00,19800,0,0,0,20000,0
05/31/2016 16:00,20500,0,0,0,21000,0
05/31/2016 15:00,20200,0,0,0,20000,0
05/31/2016 14:00,20800,0,0,0,21000,0
05/31/2016 13:00,19700,0,0,0,20000,0
05/31/2016 12:00,20300,0,0,0,20000,0
05/31/2016 11:00,20500,0,0,0,21000,0
05/31/2016 10:00,20500,0,0,0,21000,0
05/31/2016 09:00,20100,0,0,0,20000,0
05/31/2016 08:00,20100,0,0,0,20000,0
05/31/2016 07:00,20000,0,0,0,20000,0
05/31/2016 06:00,19900,0,0,0,20000,0
05/31/2016 05:00,20400,0,0,0,20000,0
05/31/2016 04:00,20100,0,0,0,20000,0
05/31/2016 03:00,19600,0,0,0,20000,0
05/31/2016 02:00,19900,0,0,0,20000,0
05/31/2016 01:00,19900,0,0,0,20000,0
05/31/2016 00:00,20000,0,0,0,20000,0
05/30/2016 23:00,20000,0,0,0,20000,0
05/30/2016 22:00,20000,0,0,0,20000,0
05/30/2016 21:00,19900,0,0,0,20000,0
05/30/2016 20:00,19900,0,0,0,20000,0
05/30/2016 19:00,19400,0,0,0,19000,0
05/30/2016 18:00,19200,0,0,0,19000,0
05/30/2016 17:00,19100,0,0,0,19000,0
05/30/2016 16:00,19800,0,0,0,20000,0
05/30/2016 15:00,19100,0,0,0,19000,0
05/30/2016 14:00,19100,0,0,0,19000,0
05/30/2016 13:00,19200,0,0,0,19000,0
05/30/2016 12:00,19400,0,0,0,19000,0
05/30/2016 11:00,19500,0,0,0,20000,0
05/30/2016 10:00,19400,0,0,0,19000,0
05/30/2016 09:00,19400,0,0,0,19000,0
05/30/2016 08:00,18600,0,0,0,19000,0
05/30/2016 07:00,17800,0,0,0,18000,0
05/30/2016 06:00,18200,0,0,0,18000,0
05/30/2016 05:00,18200,0,0,0,18000,0
05/30/2016 04:00,18300,0,0,0,18000,0
05/30/2016 03:00,18100,0,0,0,18000,0
05/30/2016 02:00,18000,0,0,0,18000,0
05/30/2016 01:00,18400,0,0,0,18000,0
05/30/2016 00:00,17900,0,0,0,18000,0
05/29/2016 23:00,17800,0,0,0,18000,0
05/29/2016 22:00,17900,0,0,0,18000,0
05/29/2016 21:00,17400,0,0,0,17000,0
05/29/2016 20:00,17600,0,0,0,18000,0
05/29/2016 19:00,17300,0,0,0,17000,0
05/29/2016 18:00,17300,0,0,0,17000,0
05/29/2016 17:00,17200,0,0,0,17000,0
05/29/2016 16:00,16600,0,0,0,17000,0
05/29/2016 15:00,17200,0,0,0,17000,0
05/29/2016 14:00,17400,0,0,0,17000,0
05/29/2016 13:00,17400,0,0,0,17000,0
05/29/2016 12:00,17200,0,0,0,17000,0
05/29/2016 11:00,17400,0,0,0,17000,0
05/29/2016 10:00,16800,0,0,0,17000,0
05/29/2016 09:00,17300,0,0,0,17000,0
05/29/2016 08:00,17000,0,0,0,17000,0
05/29/2016 07:00,17000,0,0,0,17000,0
05/29/2016 06:00,17000,0,0,0,17000,0
05/29/2016 05:00,17000,0,0,0,17000,0
05/29/2016 04:00,16900,0,0,0,17000,0
05/29/2016 03:00,16700,0,0,0,17000,0
05/29/2016 02:00,16500,0,0,0,17000,0
05/29/2016 01:00,16600,0,0,0,17000,0
05/29/2016 00:00,16400,0,0,0,16000,0
05/28/2016 23:00,16400,0,0,0,16000,0
05/28/2016 22:00,15800,0,0,0,16000,0
05/28/2016 21:00,16600,0,0,0,17000,0
05/28/2016 20:00,16500,0,0,0,17000,0
05/28/2016 19:00,16100,0,0,0,16000,0
05/28/2016 18:00,16100,0,0,0,16000,0
05/28/2016 17:00,15600,0,0,0,16000,0
05/28/2016 16:00,15600,0,0,0,16000,0
05/28/2016 15:00,15600,0,0,0,16000,0
05/28/2016 14:00,16000,0,0,0,16000,0
05/28/2016 13:00,15800,0,0,0,16000,0
05/28/2016 12:00,15800,0,0,0,16000,0
05/28/2016 11:00,14900,0,0,0,15000,0
05/28/2016 10:00,15700,0,0,0,16000,0
05/28/2016 09:00,15300,0,0,0,15000,0
05/28/2016 08:00,15700,0,0,0,16000,0
05/28/2016 07:00,15300,0,0,0,15000,0
05/28/2016 06:00,15200,0,0,0,15000,0
05/28/2016 05:00,15100,0,0,0,15000,0
05/28/2016 04:00,15100,0,0,0,15000,0
05/28/2016 03:00,15000,0,0,0,15000,0
05/28/2016 02:00,14200,0,0,0,14000,0
05/28/2016 01:00,13800,0,0,0,14000,0
05/28/2016 00:00,14400,0,0,0,14000,0
05/27/2016 23:00,14200,0,0,0,14000,0
05/27/2016 22:00,13700,0,0,0,14000,0
05/27/2016 21:00,14700,0,0,0,15000,0
05/27/2016 20:00,13700,0,0,0,14000,0
05/27/2016 19:00,16500,0,0,0,17000,0
05/27/2016 18:00,12600,0,0,0,13000,0
05/27/2016 17:00,13800,0,0,0,14000,0
05/27/2016 16:00,11900,0,0,0,12000,0
05/27/2016 15:00,11800,0,0,0,12000,0
05/27/2016 14:00,11700,0,0,0,12000,0
05/27/2016 13:00,12200,0,0,0,12000,0
05/27/2016 12:00,12300,0,0,0,12000,0
05/27/2016 11:00,11900,0,0,0,12000,0
05/27/2016 10:00,12700,0,0,0,13000,0
05/27/2016 09:00,12800,0,0,0,13000,0
05/27/2016 08:00,12300,0,0,0,12000,0
05/27/2016 07:00,13000,0,0,0,13000,0
05/27/2016 06:00,13200,0,0,0,13000,0
05/27/2016 05:00,12300,0,0,0,12000,0
05/27/2016 04:00,12500,0,0,0,13000,0
05/27/2016 03:00,12700,0,0,0,13000,0
05/27/2016 02:00,12400,0,0,0,12000,0
05/27/2016 01:00,12300,0,0,0,12000,0
05/27/2016 00:00,12200,0,0,0,12000,0
05/26/2016 23:00,12500,0,0,0,13000,0
05/26/2016 22:00,12600,0,0,0,13000,0
05/26/2016 21:00,12200,0,0,0,12000,0
05/26/2016 20:00,12000,0,0,0,12000,0
05/26/2016 19:00,12100,0,0,0,12000,0
05/26/2016 18:00,11500,0,0,0,12000,0
05/26/2016 17:00,12200,0,0,0,12000,0
05/26/2016 16:00,11500,0,0,0,12000,0
05/26/2016 15:00,11900,0,0,0,12000,0
05/26/2016 14:00,11700,0,0,0,12000,0
05/26/2016 13:00,12400,0,0,0,12000,0
05/26/2016 12:00,11700,0,0,0,12000,0
05/26/2016 11:00,11900,0,0,0,12000,0
05/26/2016 10:00,12500,0,0,0,13000,0
05/26/2016 09:00,12500,0,0,0,13000,0
05/26/2016 08:00,13100,0,0,0,13000,0
05/26/2016 07:00,12800,0,0,0,13000,0
05/26/2016 06:00,12600,0,0,0,13000,0
05/26/2016 05:00,12700,0,0,0,13000,0
05/26/2016 04:00,12500,0,0,0,13000,0
05/26/2016 03:00,12900,0,0,0,13000,0
05/26/2016 02:00,12700,0,0,0,13000,0
05/26/2016 01:00,12800,0,0,0,13000,0
05/26/2016 00:00,12400,0,0,0,12000,0
05/25/2016 23:00,12300,0,0,0,12000,0
05/25/2016 22:00,12100,0,0,0,12000,0
05/25/2016 21:00,12300,0,0,0,12000,0
05/25/2016 20:00,12700,0,0,0,13000,0
05/25/2016 19:00,12300,0,0,0,12000,0
05/25/2016 18:00,12600,0,0,0,13000,0
05/25/2016 17:00,12000,0,0,0,12000,0
05/25/2016 16:00,12100,0,0,0,12000,0
05/25/2016 15:00,12100,0,0,0,12000,0
05/25/2016 14:00,11700,0,0,0,12000,0
05/25/2016 13:00,11900,0,0,0,12000,0
05/25/2016 12:00,12300,0,0,0,12000,0
05/25/2016 11:00,12800,0,0,0,13000,0
05/25/2016 10:00,12800,0,0,0,13000,0
05/25/2016 09:00,13100,0,0,0,13000,0
05/25/2016 08:00,12900,0,0,0,13000,0
05/25/2016 07:00,13500,0,0,0,14000,0
05/25/2016 06:00,13000,0,0,0,13000,0
05/25/2016 05:00,12900,0,0,0,13000,0
05/25/2016 04:00,13300,0,0,0,13000,0
05/25/2016 03:00,12800,0,0,0,13000,0
05/25/2016 02:00,12900,0,0,0,13000,0
05/25/2016 01:00,12500,0,0,0,13000,0
05/25/2016 00:00,12600,0,0,0,13000,0
05/24/2016 23:00,12600,0,0,0,13000,0
05/24/2016 22:00,13500,0,0,0,14000,0
05/24/2016 21:00,12800,0,0,0,13000,0
05/24/2016 20:00,12800,0,0,0,13000,0
05/24/2016 19:00,12700,0,0,0,13000,0
05/24/2016 18:00,12400,0,0,0,12000,0
05/24/2016 17:00,12200,0,0,0,12000,0
05/24/2016 16:00,12700,0,0,0,13000,0
05/24/2016 15:00,12800,0,0,0,13000,0
05/24/2016 14:00,12300,0,0,0,12000,0
05/24/2016 13:00,12600,0,0,0,13000,0
05/24/2016 12:00,12700,0,0,0,13000,0
05/24/2016 11:00,13000,0,0,0,13000,0
05/24/2016 10:00,12900,0,0,0,13000,0
05/24/2016 09:00,13100,0,0,0,13000,0
05/24/2016 08:00,13000,0,0,0,13000,0
05/24/2016 07:00,12900,0,0,0,13000,0
05/24/2016 06:00,13300,0,0,0,13000,0
05/24/2016 05:00,13100,0,0,0,13000,0
05/24/2016 04:00,13400,0,0,0,13000,0
05/24/2016 03:00,13700,0,0,0,14000,0
05/24/2016 02:00,12900,0,0,0,13000,0
05/24/2016 01:00,13200,0,0,0,13000,0
05/24/2016 00:00,13200,0,0,0,13000,0
05/23/2016 23:00,13200,0,0,0,13000,0
05/23/2016 22:00,12900,0,0,0,13000,0
05/23/2016 21:00,12800,0,0,0,13000,0
05/23/2016 20:00,12900,0,0,0,13000,0
05/23/2016 19:00,13000,0,0,0,13000,0
05/23/2016 18:00,12900,0,0,0,13000,0
05/23/2016 17:00,12800,0,0,0,13000,0
05/23/2016 16:00,12800,0,0,0,13000,0
05/23/2016 15:00,13100,0,0,0,13000,0
05/23/2016 14:00,12900,0,0,0,13000,0
05/23/2016 13:00,13100,0,0,0,13000,0
05/23/2016 12:00,13200,0,0,0,13000,0
05/23/2016 11:00,12800,0,0,0,13000,0
05/23/2016 10:00,12800,0,0,0,13000,0
05/23/2016 09:00,12800,0,0,0,13000,0
05/23/2016 08:00,13100,0,0,0,13000,0
05/23/2016 07:00,13400,0,0,0,13000,0
05/23/2016 06:00,13700,0,0,0,14000,0
05/23/2016 05:00,13500,0,0,0,14000,0
05/23/2016 04:00,13000,0,0,0,13000,0
05/23/2016 03:00,13200,0,0,0,13000,0
05/23/2016 02:00,13500,0,0,0,14000,0
05/23/2016 01:00,13200,0,0,0,13000,0
05/23/2016 00:00,13700,0,0,0,14000,0
05/22/2016 23:00,13100,0,0,0,13000,0
05/22/2016 22:00,13200,0,0,0,13000,0
05/22/2016 21:00,12700,0,0,0,13000,0
05/22/2016 20:00,13100,0,0,0,13000,0
05/22/2016 19:00,12900,0,0,0,13000,0
05/22/2016 18:00,13400,0,0,0,13000,0
05/22/2016 17:00,13100,0,0,0,13000,0
05/22/2016 16:00,12700,0,0,0,13000,0
05/22/2016 15:00,13100,0,0,0,13000,0
05/22/2016 14:00,13300,0,0,0,13000,0
05/22/2016 13:00,12800,0,0,0,13000,0
05/22/2016 12:00,13300,0,0,0,13000,0
05/22/2016 11:00,13600,0,0,0,14000,0
05/22/2016 10:00,13200,0,0,0,13000,0
05/22/2016 09:00,13900,0,0,0,14000,0
05/22/2016 08:00,13900,0,0,0,14000,0
05/22/2016 07:00,13700,0,0,0,14000,0
05/22/2016 06:00,13900,0,0,0,14000,0
05/22/2016 05:00,13500,0,0,0,14000,0
05/22/2016 04:00,13700,0,0,0,14000,0
05/22/2016 03:00,13700,0,0,0,14000,0
05/22/2016 02:00,13600,0,0,0,14000,0
05/22/2016 01:00,13500,0,0,0,14000,0
05/22/2016 00:00,14000,0,0,0,14000,0
05/21/2016 23:00,14200,0,0,0,14000,0
05/21/2016 22:00,13500,0,0,0,14000,0
05/21/2016 21:00,13800,0,0,0,14000,0
05/21/2016 20:00,13800,0,0,0,14000,0
05/21/2016 19:00,13400,0,0,0,13000,0
05/21/2016 18:00,13600,0,0,0,14000,0
05/21/2016 17:00,13500,0,0,0,14000,0
05/21/2016 16:00,13600,0,0,0,14000,0
05/21/2016 15:00,13000,0,0,0,13000,0
05/21/2016 14:00,13700,0,0,0,14000,0
05/21/2016 13:00,13600,0,0,0,14000,0
05/21/2016 12:00,13700,0,0,0,14000,0
05/21/2016 11:00,13700,0,0,0,14000,0
05/21/2016 10:00,13700,0,0,0,14000,0
05/21/2016 09:00,13700,0,0,0,14000,0
05/21/2016 08:00,14200,0,0,0,14000,0
05/21/2016 07:00,13700,0,0,0,14000,0
05/21/2016 06:00,14000,0,0,0,14000,0
05/21/2016 05:00,14300,0,0,0,14000,0
05/21/2016 04:00,14100,0,0,0,14000,0
05/21/2016 03:00,14700,0,0,0,15000,0
05/21/2016 02:00,14600,0,0,0,15000,0
05/21/2016 01:00,14500,0,0,0,15000,0
05/21/2016 00:00,14200,0,0,0,14000,0
05/20/2016 23:00,14300,0,0,0,14000,0
05/20/2016 22:00,14300,0,0,0,14000,0
05/20/2016 21:00,14600,0,0,0,15000,0
05/20/2016 20:00,14500,0,0,0,15000,0
05/20/2016 19:00,14200,0,0,0,14000,0
05/20/2016 18:00,14800,0,0,0,15000,0
05/20/2016 17:00,14500,0,0,0,15000,0
05/20/2016 16:00,14700,0,0,0,15000,0
05/20/2016 15:00,15200,0,0,0,15000,0
05/20/2016 14:00,14700,0,0,0,15000,0
05/20/2016 13:00,14600,0,0,0,15000,0
05/20/2016 12:00,14900,0,0,0,15000,0
05/20/2016 11:00,15000,0,0,0,15000,0
05/20/2016 10:00,14900,0,0,0,15000,0
05/20/2016 09:00,14800,0,0,0,15000,0
05/20/2016 08:00,14400,0,0,0,14000,0
05/20/2016 07:00,14700,0,0,0,15000,0
05/20/2016 06:00,14800,0,0,0,15000,0
05/20/2016 05:00,15500,0,0,0,16000,0
05/20/2016 04:00,15100,0,0,0,15000,0
05/20/2016 03:00,15200,0,0,0,15000,0
05/20/2016 02:00,15500,0,0,0,16000,0
05/20/2016 01:00,15300,0,0,0,15000,0
05/20/2016 00:00,15200,0,0,0,15000,0
05/19/2016 23:00,15300,0,0,0,15000,0
05/19/2016 22:00,15400,0,0,0,15000,0
05/19/2016 21:00,15700,0,0,0,16000,0
05/19/2016 20:00,15700,0,0,0,16000,0
05/19/2016 19:00,15600,0,0,0,16000,0
05/19/2016 18:00,15200,0,0,0,15000,0
05/19/2016 17:00,15800,0,0,0,16000,0
05/19/2016 16:00,16400,0,0,0,16000,0
05/19/2016 15:00,15200,0,0,0,15000,0
05/19/2016 14:00,15600,0,0,0,16000,0
05/19/2016 13:00,15300,0,0,0,15000,0
05/19/2016 12:00,15400,0,0,0,15000,0
05/19/2016 11:00,15200,0,0,0,15000,0
05/19/2016 10:00,15300,0,0,0,15000,0
05/19/2016 09:00,15500,0,0,0,16000,0
05/19/2016 08:00,14900,0,0,0,15000,0
05/19/2016 07:00,15500,0,0,0,16000,0
05/19/2016 06:00,15400,0,0,0,15000,0
05/19/2016 05:00,15500,0,0,0,16000,0
05/19/2016 04:00,15800,0,0,0,16000,0
05/19/2016 03:00,15800,0,0,0,16000,0
05/19/2016 02:00,15900,0,0,0,16000,0
05/19/2016 01:00,15600,0,0,0,16000,0
05/19/2016 00:00,15900,0,0,0,16000,0
05/18/2016 23:00,15800,0,0,0,16000,0
05/18/2016 22:00,16300,0,0,0,16000,0
05/18/2016 21:00,16300,0,0,0,16000,0
05/18/2016 20:00,15900,0,0,0,16000,0
05/18/2016 19:00,15400,0,0,0,15000,0
05/18/2016 18:00,16200,0,0,0,16000,0
05/18/2016 17:00,16100,0,0,0,16000,0
05/18/2016 16:00,16200,0,0,0,16000,0
05/18/2016 15:00,15800,0,0,0,16000,0
05/18/2016 14:00,16200,0,0,0,16000,0
05/18/2016 13:00,16300,0,0,0,16000,0
05/18/2016 12:00,15700,0,0,0,16000,0
05/18/2016 11:00,16500,0,0,0,17000,0
05/18/2016 10:00,15800,0,0,0,16000,0
05/18/2016 09:00,16100,0,0,0,16000,0
05/18/2016 08:00,15800,0,0,0,16000,0
05/18/2016 07:00,16100,0,0,0,16000,0
05/18/2016 06:00,16100,0,0,0,16000,0
05/18/2016 05:00,16400,0,0,0,16000,0
05/18/2016 04:00,16500,0,0,0,17000,0
05/18/2016 03:00,16400,0,0,0,16000,0
05/18/2016 02:00,16300,0,0,0,16000,0
05/18/2016 01:00,16100,0,0,0,16000,0
05/18/2016 00:00,16300,0,0,0,16000,0
05/17/2016 23:00,16600,0,0,0,17000,0
05/17/2016 22:00,16300,0,0,0,16000,0
05/17/2016 21:00,16300,0,0,0,16000,0
05/17/2016 20:00,16300,0,0,0,16000,0
05/17/2016 19:00,16100,0,0,0,16000,0
05/17/2016 18:00,16100,0,0,0,16000,0
05/17/2016 17:00,15900,0,0,0,16000,0
05/17/2016 16:00,16400,0,0,0,16000,0
05/17/2016 15:00,16800,0,0,0,17000,0
05/17/2016 14:00,17000,0,0,0,17000,0
05/17/2016 13:00,16900,0,0,0,17000,0
05/17/2016 12:00,16800,0,0,0,17000,0
05/17/2016 11:00,16900,0,0,0,17000,0
05/17/2016 10:00,16900,0,0,0,17000,0
05/17/2016 09:00,16200,0,0,0,16000,0
05/17/2016 08:00,16500,0,0,0,17000,0
05/17/2016 07:00,16600,0,0,0,17000,0
05/17/2016 06:00,16200,0,0,0,16000,0
05/17/2016 05:00,16800,0,0,0,17000,0
05/17/2016 04:00,16900,0,0,0,17000,0
05/17/2016 03:00,16900,0,0,0,17000,0
05/17/2016 02:00,17000,0,0,0,17000,0
05/17/2016 01:00,16900,0,0,0,17000,0
05/17/2016 00:00,17100,0,0,0,17000,0
05/16/2016 23:00,16500,0,0,0,17000,0
05/16/2016 22:00,16200,0,0,0,16000,0
05/16/2016 21:00,16600,0,0,0,17000,0
05/16/2016 20:00,16400,0,0,0,16000,0
05/16/2016 19:00,16300,0,0,0,16000,0
05/16/2016 18:00,16200,0,0,0,16000,0
05/16/2016 17:00,16400,0,0,0,16000,0
05/16/2016 16:00,16900,0,0,0,17000,0
05/16/2016 15:00,16900,0,0,0,17000,0
05/16/2016 14:00,16900,0,0,0,17000,0
05/16/2016 13:00,16600,0,0,0,17000,0
05/16/2016 12:00,16900,0,0,0,17000,0
05/16/2016 11:00,16700,0,0,0,17000,0
05/16/2016 10:00,16600,0,0,0,17000,0
05/16/2016 09:00,16700,0,0,0,17000,0
05/16/2016 08:00,16200,0,0,0,16000,0
05/16/2016 07:00,16900,0,0,0,17000,0
05/16/2016 06:00,16900,0,0,0,17000,0
05/16/2016 05:00,16700,0,0,0,17000,0
05/16/2016 04:00,16800,0,0,0,17000,0
05/16/2016 03:00,17000,0,0,0,17000,0
05/16/2016 02:00,17000,0,0,0,17000,0
05/16/2016 01:00,17100,0,0,0,17000,0
05/16/2016 00:00,17200,0,0,0,17000,0
05/15/2016 23:00,17300,0,0,0,17000,0
05/15/2016 22:00,17200,0,0,0,17000,0
05/15/2016 21:00,17100,0,0,0,17000,0
05/15/2016 20:00,17200,0,0,0,17000,0
05/15/2016 19:00,17400,0,0,0,17000,0
05/15/2016 18:00,17400,0,0,0,17000,0
05/15/2016 17:00,16900,0,0,0,17000,0
05/15/2016 16:00,17000,0,0,0,17000,0
05/15/2016 15:00,16800,0,0,0,17000,0
05/15/2016 14:00,17100,0,0,0,17000,0
05/15/2016 13:00,17400,0,0,0,17000,0
05/15/2016 12:00,17200,0,0,0,17000,0
05/15/2016 11:00,17000,0,0,0,17000,0
05/15/2016 10:00,17500,0,0,0,18000,0
05/15/2016 09:00,17200,0,0,0,17000,0
05/15/2016 08:00,17400,0,0,0,17000,0
05/15/2016 07:00,17200,0,0,0,17000,0
05/15/2016 06:00,17600,0,0,0,18000,0
05/15/2016 05:00,17500,0,0,0,18000,0
05/15/2016 04:00,17500,0,0,0,18000,0
05/15/2016 03:00,18000,0,0,0,18000,0
05/15/2016 02:00,17900,0,0,0,18000,0
05/15/2016 01:00,17700,0,0,0,18000,0
05/15/2016 00:00,17800,0,0,0,18000,0
05/14/2016 23:00,18200,0,0,0,18000,0
05/14/2016 22:00,17900,0,0,0,18000,0
05/14/2016 21:00,18700,0,0,0,19000,0
05/14/2016 20:00,19200,0,0,0,19000,0
05/14/2016 19:00,17500,0,0,0,18000,0
05/14/2016 18:00,18800,0,0,0,19000,0
05/14/2016 17:00,17200,0,0,0,17000,0
05/14/2016 16:00,17900,0,0,0,18000,0
05/14/2016 15:00,17400,0,0,0,17000,0
05/14/2016 14:00,18000,0,0,0,18000,0
05/14/2016 13:00,17800,0,0,0,18000,0
05/14/2016 12:00,18100,0,0,0,18000,0
05/14/2016 11:00,18000,0,0,0,18000,0
05/14/2016 10:00,18000,0,0,0,18000,0
05/14/2016 09:00,18500,0,0,0,19000,0
05/14/2016 08:00,18100,0,0,0,18000,0
05/14/2016 07:00,18200,0,0,0,18000,0
05/14/2016 06:00,18300,0,0,0,18000,0
05/14/2016 05:00,17700,0,0,0,18000,0
05/14/2016 04:00,18000,0,0,0,18000,0
05/14/2016 03:00,18300,0,0,0,18000,0
05/14/2016 02:00,18100,0,0,0,18000,0
05/14/2016 01:00,18200,0,0,0,18000,0
05/14/2016 00:00,17800,0,0,0,18000,0
05/13/2016 23:00,17900,0,0,0,18000,0
05/13/2016 22:00,18500,0,0,0,19000,0
05/13/2016 21:00,18000,0,0,0,18000,0
05/13/2016 20:00,18500,0,0,0,19000,0
05/13/2016 19:00,21400,0,0,0,21000,0
05/13/2016 18:00,18400,0,0,0,18000,0
05/13/2016 17:00,18400,0,0,0,18000,0
05/13/2016 16:00,18100,0,0,0,18000,0
05/13/2016 15:00,18100,0,0,0,18000,0
05/13/2016 14:00,18300,0,0,0,18000,0
05/13/2016 13:00,18800,0,0,0,19000,0
05/13/2016 12:00,18700,0,0,0,19000,0
05/13/2016 11:00,18400,0,0,0,18000,0
05/13/2016 10:00,18700,0,0,0,19000,0
05/13/2016 09:00,18300,0,0,0,18000,0
05/13/2016 08:00,18800,0,0,0,19000,0
05/13/2016 07:00,18600,0,0,0,19000,0
05/13/2016 06:00,18800,0,0,0,19000,0
05/13/2016 05:00,19100,0,0,0,19000,0
05/13/2016 04:00,18900,0,0,0,19000,0
05/13/2016 03:00,19200,0,0,0,19000,0
05/13/2016 02:00,19200,0,0,0,19000,0
05/13/2016 01:00,18600,0,0,0,19000,0
05/13/2016 00:00,18900,0,0,0,19000,0
05/12/2016 23:00,18400,0,0,0,18000,0
05/12/2016 22:00,19100,0,0,0,19000,0
05/12/2016 21:00,18700,0,0,0,19000,0
05/12/2016 20:00,18900,0,0,0,19000,0
05/12/2016 19:00,18900,0,0,0,19000,0
05/12/2016 18:00,18800,0,0,0,19000,0
05/12/2016 17:00,18800,0,0,0,19000,0
05/12/2016 16:00,18300,0,0,0,18000,0
05/12/2016 15:00,19300,0,0,0,19000,0
05/12/2016 14:00,19200,0,0,0,19000,0
05/12/2016 13:00,18900,0,0,0,19000,0
05/12/2016 12:00,19300,0,0,0,19000,0
05/12/2016 11:00,19200,0,0,0,19000,0
05/12/2016 10:00,19000,0,0,0,19000,0
05/12/2016 09:00,18800,0,0,0,19000,0
05/12/2016 08:00,19400,0,0,0,19000,0
05/12/2016 07:00,19600,0,0,0,20000,0
05/12/2016 06:00,19500,0,0,0,20000,0
05/12/2016 05:00,18700,0,0,0,19000,0
05/12/2016 04:00,19100,0,0,0,19000,0
05/12/2016 03:00,19300,0,0,0,19000,0
05/12/2016 02:00,19400,0,0,0,19000,0
05/12/2016 01:00,19400,0,0,0,19000,0
05/12/2016 00:00,18800,0,0,0,19000,0
