Date-Time,Instantaneous computed discharge (cfs)_x,Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous computed discharge (cfs)_y
08/04/2018 21:00,26,1.0,1.0,2.6,26
08/04/2018 20:00,22,1.0,1.0,2.5,22
08/04/2018 19:00,20,1.0,1.0,2.5,20
08/04/2018 18:00,19,1.0,1.0,2.5,19
08/04/2018 17:00,17,1.0,1.0,2.5,17
08/04/2018 16:00,15,1.0,1.0,2.5,15
08/04/2018 15:00,14,1.0,1.0,2.5,14
08/04/2018 14:00,15,1.0,1.0,2.5,15
08/04/2018 13:00,15,1.0,1.0,2.5,15
08/04/2018 12:00,15,1.0,1.0,2.5,15
08/04/2018 11:00,15,1.0,1.0,2.5,15
08/04/2018 10:00,14,1.0,1.0,2.5,14
08/04/2018 09:00,15,1.0,1.0,2.5,15
08/04/2018 08:00,15,1.0,1.0,2.5,15
08/04/2018 07:00,16,1.0,1.0,2.5,16
08/04/2018 06:00,16,1.0,1.0,2.5,16
08/04/2018 05:00,14,1.0,1.0,2.5,14
08/04/2018 04:00,11,1.0,1.0,2.5,11
08/04/2018 03:00,11,1.0,1.0,2.5,11
08/04/2018 02:00,11,1.0,1.0,2.5,11
08/04/2018 01:00,11,1.0,1.0,2.5,11
08/04/2018 00:00,11,1.0,1.0,2.5,11
08/03/2018 23:00,11,1.0,1.0,2.5,11
08/03/2018 22:00,11,1.0,1.0,2.5,11
08/03/2018 21:00,11,1.0,1.0,2.5,11
08/03/2018 20:00,11,1.0,1.0,2.5,11
08/03/2018 19:00,11,1.0,1.0,2.5,11
08/03/2018 18:00,12,1.0,1.0,2.5,12
08/03/2018 17:00,12,1.0,1.0,2.5,12
08/03/2018 16:00,12,1.0,1.0,2.5,12
08/03/2018 15:00,12,1.0,1.0,2.5,12
08/03/2018 14:00,12,1.0,1.0,2.5,12
08/03/2018 13:00,12,1.0,1.0,2.5,12
08/03/2018 12:00,11,1.0,1.0,2.5,11
08/03/2018 11:00,12,1.0,1.0,2.5,12
08/03/2018 10:00,12,1.0,1.0,2.5,12
08/03/2018 09:00,12,1.0,1.0,2.5,12
08/03/2018 08:00,12,1.0,1.0,2.5,12
08/03/2018 07:00,12,1.0,1.0,2.5,12
08/03/2018 06:00,12,1.0,1.0,2.5,12
08/03/2018 05:00,12,1.0,1.0,2.5,12
08/03/2018 04:00,12,1.0,1.0,2.5,12
08/03/2018 03:00,12,1.0,1.0,2.5,12
08/03/2018 02:00,12,1.0,1.0,2.5,12
08/03/2018 01:00,12,1.0,1.0,2.5,12
08/03/2018 00:00,13,1.0,1.0,2.5,13
08/02/2018 23:00,12,1.0,1.0,2.5,12
08/02/2018 22:00,12,1.0,1.0,2.5,12
08/02/2018 21:00,12,1.0,1.0,2.5,12
08/02/2018 20:00,12,1.0,1.0,2.5,12
08/02/2018 19:00,12,1.0,1.0,2.5,12
08/02/2018 18:00,12,1.0,1.0,2.5,12
08/02/2018 17:00,13,1.0,1.0,2.5,13
08/02/2018 16:00,12,1.0,1.0,2.5,12
08/02/2018 15:00,12,1.0,1.0,2.5,12
08/02/2018 14:00,11,1.0,1.0,2.5,11
08/02/2018 13:00,11,1.0,1.0,2.5,11
08/02/2018 12:00,11,1.0,1.0,2.5,11
08/02/2018 11:00,11,1.0,1.0,2.5,11
08/02/2018 10:00,11,1.0,1.0,2.5,11
08/02/2018 09:00,11,1.0,1.0,2.5,11
08/02/2018 08:00,11,1.0,1.0,2.5,11
08/02/2018 07:00,10,1.0,1.0,2.5,10
08/02/2018 06:00,10,1.0,1.0,2.5,10
08/02/2018 05:00,9.6,1.0,1.0,2.5,9.6
08/02/2018 04:00,9.6,1.0,1.0,2.5,9.6
08/02/2018 03:00,9.6,1.0,1.0,2.5,9.6
08/02/2018 02:00,9.2,1.0,1.0,2.5,9.2
08/02/2018 01:00,9.2,1.0,1.0,2.5,9.2
08/02/2018 00:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 23:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 22:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 21:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 20:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 19:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 18:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 17:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 16:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 15:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 14:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 13:00,9.6,1.0,1.0,2.5,9.6
08/01/2018 12:00,9.6,1.0,1.0,2.5,9.6
08/01/2018 11:00,9.6,1.0,1.0,2.5,9.6
08/01/2018 10:00,9.6,1.0,1.0,2.5,9.6
08/01/2018 09:00,9.6,1.0,1.0,2.5,9.6
08/01/2018 08:00,9.6,1.0,1.0,2.5,9.6
08/01/2018 07:00,9.6,1.0,1.0,2.5,9.6
08/01/2018 06:00,9.6,1.0,1.0,2.5,9.6
08/01/2018 05:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 04:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 03:00,9.6,1.0,1.0,2.5,9.6
08/01/2018 02:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 01:00,9.2,1.0,1.0,2.5,9.2
08/01/2018 00:00,9.2,1.0,1.0,2.5,9.2
07/31/2018 23:00,9.2,1.0,1.0,2.5,9.2
07/31/2018 22:00,9.2,1.0,1.0,2.5,9.2
07/31/2018 21:00,9.2,1.0,1.0,2.5,9.2
07/31/2018 20:00,9.2,1.0,1.0,2.5,9.2
07/31/2018 19:00,9.2,1.0,1.0,2.5,9.2
07/31/2018 18:00,9.6,1.0,1.0,2.5,9.6
07/31/2018 17:00,9.6,1.0,1.0,2.5,9.6
07/31/2018 16:00,9.6,1.0,1.0,2.5,9.6
07/31/2018 15:00,10,1.0,1.0,2.5,10
07/31/2018 14:00,10,1.0,1.0,2.5,10
07/31/2018 13:00,10,1.0,1.0,2.5,10
07/31/2018 12:00,10,1.0,1.0,2.5,10
07/31/2018 11:00,10,1.0,1.0,2.5,10
07/31/2018 10:00,10,1.0,1.0,2.5,10
07/31/2018 09:00,10,1.0,1.0,2.5,10
07/31/2018 08:00,11,1.0,1.0,2.5,11
07/31/2018 07:00,11,1.0,1.0,2.5,11
07/31/2018 06:00,11,1.0,1.0,2.5,11
07/31/2018 05:00,11,1.0,1.0,2.5,11
07/31/2018 04:00,11,1.0,1.0,2.5,11
07/31/2018 03:00,11,1.0,1.0,2.5,11
07/31/2018 02:00,11,1.0,1.0,2.5,11
07/31/2018 01:00,11,1.0,1.0,2.5,11
07/31/2018 00:00,11,1.0,1.0,2.5,11
07/30/2018 23:00,11,1.0,1.0,2.5,11
07/30/2018 22:00,11,1.0,1.0,2.5,11
07/30/2018 21:00,11,1.0,1.0,2.5,11
07/30/2018 20:00,11,1.0,1.0,2.5,11
07/30/2018 19:00,11,1.0,1.0,2.5,11
07/30/2018 18:00,11,1.0,1.0,2.5,11
07/30/2018 17:00,11,1.0,1.0,2.5,11
07/30/2018 16:00,11,1.0,1.0,2.5,11
07/30/2018 15:00,11,1.0,1.0,2.5,11
07/30/2018 14:00,11,1.0,1.0,2.5,11
07/30/2018 13:00,11,1.0,1.0,2.5,11
07/30/2018 12:00,11,1.0,1.0,2.5,11
07/30/2018 11:00,11,1.0,1.0,2.5,11
07/30/2018 10:00,11,1.0,1.0,2.5,11
07/30/2018 09:00,11,1.0,1.0,2.5,11
07/30/2018 08:00,11,1.0,1.0,2.5,11
07/30/2018 07:00,12,1.0,1.0,2.5,12
07/30/2018 06:00,12,1.0,1.0,2.5,12
07/30/2018 05:00,12,1.0,1.0,2.5,12
07/30/2018 04:00,12,1.0,1.0,2.5,12
07/30/2018 03:00,12,1.0,1.0,2.5,12
07/30/2018 02:00,12,1.0,1.0,2.5,12
07/30/2018 01:00,12,1.0,1.0,2.5,12
07/30/2018 00:00,12,1.0,1.0,2.5,12
07/29/2018 23:00,12,1.0,1.0,2.5,12
07/29/2018 22:00,12,1.0,1.0,2.5,12
07/29/2018 21:00,12,1.0,1.0,2.5,12
07/29/2018 20:00,12,1.0,1.0,2.5,12
07/29/2018 19:00,12,1.0,1.0,2.5,12
07/29/2018 18:00,12,1.0,1.0,2.5,12
07/29/2018 17:00,12,1.0,1.0,2.5,12
07/29/2018 16:00,12,1.0,1.0,2.5,12
07/29/2018 15:00,12,1.0,1.0,2.5,12
07/29/2018 14:00,12,1.0,1.0,2.5,12
07/29/2018 13:00,12,1.0,1.0,2.5,12
07/29/2018 12:00,12,1.0,1.0,2.5,12
07/29/2018 11:00,12,1.0,1.0,2.5,12
07/29/2018 10:00,12,1.0,1.0,2.5,12
07/29/2018 09:00,12,1.0,1.0,2.5,12
07/29/2018 08:00,12,1.0,1.0,2.5,12
07/29/2018 07:00,12,1.0,1.0,2.5,12
07/29/2018 06:00,12,1.0,1.0,2.5,12
07/29/2018 05:00,12,1.0,1.0,2.5,12
07/29/2018 04:00,12,1.0,1.0,2.5,12
07/29/2018 03:00,12,1.0,1.0,2.5,12
07/29/2018 02:00,12,1.0,1.0,2.5,12
07/29/2018 01:00,12,1.0,1.0,2.5,12
07/29/2018 00:00,12,1.0,1.0,2.5,12
07/28/2018 23:00,12,1.0,1.0,2.5,12
07/28/2018 22:00,12,1.0,1.0,2.5,12
07/28/2018 21:00,11,1.0,1.0,2.5,11
07/28/2018 20:00,11,1.0,1.0,2.5,11
07/28/2018 19:00,11,1.0,1.0,2.5,11
07/28/2018 18:00,11,1.0,1.0,2.5,11
07/28/2018 17:00,11,1.0,1.0,2.5,11
07/28/2018 16:00,11,1.0,1.0,2.5,11
07/28/2018 15:00,12,1.0,1.0,2.5,12
07/28/2018 14:00,12,1.0,1.0,2.5,12
07/28/2018 13:00,12,1.0,1.0,2.5,12
07/28/2018 12:00,12,1.0,1.0,2.5,12
07/28/2018 11:00,12,1.0,1.0,2.5,12
07/28/2018 10:00,12,1.0,1.0,2.5,12
07/28/2018 09:00,12,1.0,1.0,2.5,12
07/28/2018 08:00,12,1.0,1.0,2.5,12
07/28/2018 07:00,12,1.0,1.0,2.5,12
07/28/2018 06:00,12,1.0,1.0,2.5,12
07/28/2018 05:00,12,1.0,1.0,2.5,12
07/28/2018 04:00,12,1.0,1.0,2.5,12
07/28/2018 03:00,12,1.0,1.0,2.5,12
07/28/2018 02:00,12,1.0,1.0,2.5,12
07/28/2018 01:00,12,1.0,1.0,2.5,12
07/28/2018 00:00,12,1.0,1.0,2.5,12
07/27/2018 23:00,12,1.0,1.0,2.5,12
07/27/2018 22:00,12,1.0,1.0,2.5,12
07/27/2018 21:00,12,1.0,1.0,2.5,12
07/27/2018 20:00,12,1.0,1.0,2.5,12
07/27/2018 19:00,12,1.0,1.0,2.5,12
07/27/2018 18:00,12,1.0,1.0,2.5,12
07/27/2018 17:00,12,1.0,1.0,2.5,12
07/27/2018 16:00,12,1.0,1.0,2.5,12
07/27/2018 15:00,12,1.0,1.0,2.5,12
07/27/2018 14:00,12,1.0,1.0,2.5,12
07/27/2018 13:00,12,1.0,1.0,2.5,12
07/27/2018 12:00,12,1.0,1.0,2.5,12
07/27/2018 11:00,12,1.0,1.0,2.5,12
07/27/2018 10:00,12,1.0,1.0,2.5,12
07/27/2018 09:00,12,1.0,1.0,2.5,12
07/27/2018 08:00,12,1.0,1.0,2.5,12
07/27/2018 07:00,13,1.0,1.0,2.5,13
07/27/2018 06:00,13,1.0,1.0,2.5,13
07/27/2018 05:00,13,1.0,1.0,2.5,13
07/27/2018 04:00,13,1.0,1.0,2.5,13
07/27/2018 03:00,13,1.0,1.0,2.5,13
07/27/2018 02:00,13,1.0,1.0,2.5,13
07/27/2018 01:00,13,1.0,1.0,2.5,13
07/27/2018 00:00,13,1.0,1.0,2.5,13
07/26/2018 23:00,13,1.0,1.0,2.5,13
07/26/2018 22:00,13,1.0,1.0,2.5,13
07/26/2018 21:00,12,1.0,1.0,2.5,12
07/26/2018 20:00,12,1.0,1.0,2.5,12
07/26/2018 19:00,12,1.0,1.0,2.5,12
07/26/2018 18:00,12,1.0,1.0,2.5,12
07/26/2018 17:00,12,1.0,1.0,2.5,12
07/26/2018 16:00,12,1.0,1.0,2.5,12
07/26/2018 15:00,12,1.0,1.0,2.5,12
07/26/2018 14:00,12,1.0,1.0,2.5,12
07/26/2018 13:00,12,1.0,1.0,2.5,12
07/26/2018 12:00,13,1.0,1.0,2.5,13
07/26/2018 11:00,13,1.0,1.0,2.5,13
07/26/2018 10:00,13,1.0,1.0,2.5,13
07/26/2018 09:00,13,1.0,1.0,2.5,13
07/26/2018 08:00,13,1.0,1.0,2.5,13
07/26/2018 07:00,13,1.0,1.0,2.5,13
07/26/2018 06:00,13,1.0,1.0,2.5,13
07/26/2018 05:00,13,1.0,1.0,2.5,13
07/26/2018 04:00,13,1.0,1.0,2.5,13
07/26/2018 03:00,13,1.0,1.0,2.5,13
07/26/2018 02:00,13,1.0,1.0,2.5,13
07/26/2018 01:00,13,1.0,1.0,2.5,13
07/26/2018 00:00,13,1.0,1.0,2.5,13
07/25/2018 23:00,13,1.0,1.0,2.5,13
07/25/2018 22:00,13,1.0,1.0,2.5,13
07/25/2018 21:00,13,1.0,1.0,2.5,13
07/25/2018 20:00,13,1.0,1.0,2.5,13
07/25/2018 19:00,13,1.0,1.0,2.5,13
07/25/2018 18:00,13,1.0,1.0,2.5,13
07/25/2018 17:00,13,1.0,1.0,2.5,13
07/25/2018 16:00,13,1.0,1.0,2.5,13
07/25/2018 15:00,13,1.0,1.0,2.5,13
07/25/2018 14:00,13,1.0,1.0,2.5,13
07/25/2018 13:00,13,1.0,1.0,2.5,13
07/25/2018 12:00,13,1.0,1.0,2.5,13
07/25/2018 11:00,13,1.0,1.0,2.5,13
07/25/2018 10:00,14,1.0,1.0,2.5,14
07/25/2018 09:00,14,1.0,1.0,2.5,14
07/25/2018 08:00,14,1.0,1.0,2.5,14
07/25/2018 07:00,14,1.0,1.0,2.5,14
07/25/2018 06:00,14,1.0,1.0,2.5,14
07/25/2018 05:00,14,1.0,1.0,2.5,14
07/25/2018 04:00,14,1.0,1.0,2.5,14
07/25/2018 03:00,14,1.0,1.0,2.5,14
07/25/2018 02:00,14,1.0,1.0,2.5,14
07/25/2018 01:00,14,1.0,1.0,2.5,14
07/25/2018 00:00,14,1.0,1.0,2.5,14
07/24/2018 23:00,14,1.0,1.0,2.5,14
07/24/2018 22:00,14,1.0,1.0,2.5,14
07/24/2018 21:00,14,1.0,1.0,2.5,14
07/24/2018 20:00,14,1.0,1.0,2.5,14
07/24/2018 19:00,14,1.0,1.0,2.5,14
07/24/2018 18:00,14,1.0,1.0,2.5,14
07/24/2018 17:00,14,1.0,1.0,2.5,14
07/24/2018 16:00,14,1.0,1.0,2.5,14
07/24/2018 15:00,14,1.0,1.0,2.5,14
07/24/2018 14:00,14,1.0,1.0,2.5,14
07/24/2018 13:00,15,1.0,1.0,2.5,15
07/24/2018 12:00,15,1.0,1.0,2.5,15
07/24/2018 11:00,15,1.0,1.0,2.5,15
07/24/2018 10:00,15,1.0,1.0,2.5,15
07/24/2018 09:00,15,1.0,1.0,2.5,15
07/24/2018 08:00,15,1.0,1.0,2.5,15
07/24/2018 07:00,15,1.0,1.0,2.5,15
07/24/2018 06:00,15,1.0,1.0,2.5,15
07/24/2018 05:00,15,1.0,1.0,2.5,15
07/24/2018 04:00,16,1.0,1.0,2.5,16
07/24/2018 03:00,16,1.0,1.0,2.5,16
07/24/2018 02:00,16,1.0,1.0,2.5,16
07/24/2018 01:00,16,1.0,1.0,2.5,16
07/24/2018 00:00,16,1.0,1.0,2.5,16
07/23/2018 23:00,16,1.0,1.0,2.5,16
07/23/2018 22:00,16,1.0,1.0,2.5,16
07/23/2018 21:00,16,1.0,1.0,2.5,16
07/23/2018 20:00,16,1.0,1.0,2.5,16
07/23/2018 19:00,16,1.0,1.0,2.5,16
07/23/2018 18:00,16,1.0,1.0,2.5,16
07/23/2018 17:00,16,1.0,1.0,2.5,16
07/23/2018 16:00,16,1.0,1.0,2.5,16
07/23/2018 15:00,16,1.0,1.0,2.5,16
07/23/2018 14:00,16,1.0,1.0,2.5,16
07/23/2018 13:00,16,1.0,1.0,2.5,16
07/23/2018 12:00,16,1.0,1.0,2.5,16
07/23/2018 11:00,16,1.0,1.0,2.5,16
07/23/2018 10:00,16,1.0,1.0,2.5,16
07/23/2018 09:00,17,1.0,1.0,2.5,17
07/23/2018 08:00,16,1.0,1.0,2.5,16
07/23/2018 07:00,17,1.0,1.0,2.5,17
07/23/2018 06:00,17,1.0,1.0,2.5,17
07/23/2018 05:00,18,1.0,1.0,2.5,18
07/23/2018 04:00,17,1.0,1.0,2.5,17
07/23/2018 03:00,17,1.0,1.0,2.5,17
07/23/2018 02:00,17,1.0,1.0,2.5,17
07/23/2018 01:00,17,1.0,1.0,2.5,17
07/23/2018 00:00,17,1.0,1.0,2.5,17
07/22/2018 23:00,17,1.0,1.0,2.5,17
07/22/2018 22:00,17,1.0,1.0,2.5,17
07/22/2018 21:00,17,1.0,1.0,2.5,17
07/22/2018 20:00,17,1.0,1.0,2.5,17
07/22/2018 19:00,17,1.0,1.0,2.5,17
07/22/2018 18:00,18,1.0,1.0,2.5,18
07/22/2018 17:00,18,1.0,1.0,2.5,18
07/22/2018 16:00,18,1.0,1.0,2.5,18
07/22/2018 15:00,18,1.0,1.0,2.5,18
07/22/2018 14:00,18,1.0,1.0,2.5,18
07/22/2018 13:00,17,1.0,1.0,2.5,17
07/22/2018 12:00,18,1.0,1.0,2.5,18
07/22/2018 11:00,18,1.0,1.0,2.5,18
07/22/2018 10:00,18,1.0,1.0,2.5,18
07/22/2018 09:00,18,1.0,1.0,2.5,18
07/22/2018 08:00,18,1.0,1.0,2.5,18
07/22/2018 07:00,18,1.0,1.0,2.5,18
07/22/2018 06:00,18,1.0,1.0,2.5,18
07/22/2018 05:00,18,1.0,1.0,2.5,18
07/22/2018 04:00,18,1.0,1.0,2.5,18
07/22/2018 03:00,18,1.0,1.0,2.5,18
07/22/2018 02:00,17,1.0,1.0,2.5,17
07/22/2018 01:00,18,1.0,1.0,2.5,18
07/22/2018 00:00,18,1.0,1.0,2.5,18
07/21/2018 23:00,18,1.0,1.0,2.5,18
07/21/2018 22:00,18,1.0,1.0,2.5,18
07/21/2018 21:00,18,1.0,1.0,2.5,18
07/21/2018 20:00,18,1.0,1.0,2.5,18
07/21/2018 19:00,18,1.0,1.0,2.5,18
07/21/2018 18:00,18,1.0,1.0,2.5,18
07/21/2018 17:00,18,1.0,1.0,2.5,18
07/21/2018 16:00,18,1.0,1.0,2.5,18
07/21/2018 15:00,18,1.0,1.0,2.5,18
07/21/2018 14:00,18,1.0,1.0,2.5,18
07/21/2018 13:00,18,1.0,1.0,2.5,18
07/21/2018 12:00,18,1.0,1.0,2.5,18
07/21/2018 11:00,18,1.0,1.0,2.5,18
07/21/2018 10:00,18,1.0,1.0,2.5,18
07/21/2018 09:00,18,1.0,1.0,2.5,18
07/21/2018 08:00,18,1.0,1.0,2.5,18
07/21/2018 07:00,18,1.0,1.0,2.5,18
07/21/2018 06:00,18,1.0,1.0,2.5,18
07/21/2018 05:00,19,1.0,1.0,2.5,19
07/21/2018 04:00,19,1.0,1.0,2.5,19
07/21/2018 03:00,19,1.0,1.0,2.5,19
07/21/2018 02:00,19,1.0,1.0,2.5,19
07/21/2018 01:00,19,1.0,1.0,2.5,19
07/21/2018 00:00,19,1.0,1.0,2.5,19
07/20/2018 23:00,19,1.0,1.0,2.5,19
07/20/2018 22:00,18,1.0,1.0,2.5,18
07/20/2018 21:00,19,1.0,1.0,2.5,19
07/20/2018 20:00,19,1.0,1.0,2.5,19
07/20/2018 19:00,19,1.0,1.0,2.5,19
07/20/2018 18:00,19,1.0,1.0,2.5,19
07/20/2018 17:00,19,1.0,1.0,2.5,19
07/20/2018 16:00,19,1.0,1.0,2.5,19
07/20/2018 15:00,19,1.0,1.0,2.5,19
07/20/2018 14:00,19,1.0,1.0,2.5,19
07/20/2018 13:00,20,1.0,1.0,2.5,20
07/20/2018 12:00,19,1.0,1.0,2.5,19
07/20/2018 11:00,20,1.0,1.0,2.5,20
07/20/2018 10:00,19,1.0,1.0,2.5,19
07/20/2018 09:00,20,1.0,1.0,2.5,20
07/20/2018 08:00,20,1.0,1.0,2.5,20
07/20/2018 07:00,20,1.0,1.0,2.5,20
07/20/2018 06:00,20,1.0,1.0,2.5,20
07/20/2018 05:00,20,1.0,1.0,2.5,20
07/20/2018 04:00,20,1.0,1.0,2.5,20
07/20/2018 03:00,20,1.0,1.0,2.5,20
07/20/2018 02:00,20,1.0,1.0,2.5,20
07/20/2018 01:00,20,1.0,1.0,2.5,20
07/20/2018 00:00,20,1.0,1.0,2.5,20
07/19/2018 23:00,20,1.0,1.0,2.5,20
07/19/2018 22:00,20,1.0,1.0,2.5,20
07/19/2018 21:00,20,1.0,1.0,2.5,20
07/19/2018 20:00,20,1.0,1.0,2.5,20
07/19/2018 19:00,20,1.0,1.0,2.5,20
07/19/2018 18:00,20,1.0,1.0,2.5,20
07/19/2018 17:00,20,1.0,1.0,2.5,20
07/19/2018 16:00,21,1.0,1.0,2.5,21
07/19/2018 15:00,20,1.0,1.0,2.5,20
07/19/2018 14:00,21,1.0,1.0,2.5,21
07/19/2018 13:00,21,1.0,1.0,2.5,21
07/19/2018 12:00,21,1.0,1.0,2.5,21
07/19/2018 11:00,21,1.0,1.0,2.5,21
07/19/2018 10:00,21,1.0,1.0,2.5,21
07/19/2018 09:00,22,1.0,1.0,2.5,22
07/19/2018 08:00,22,1.0,1.0,2.5,22
07/19/2018 07:00,22,1.0,1.0,2.5,22
07/19/2018 06:00,22,1.0,1.0,2.5,22
07/19/2018 05:00,22,1.0,1.0,2.5,22
07/19/2018 04:00,22,1.0,1.0,2.5,22
07/19/2018 03:00,22,1.0,1.0,2.5,22
07/19/2018 02:00,22,1.0,1.0,2.5,22
07/19/2018 01:00,23,1.0,1.0,2.6,23
07/19/2018 00:00,22,1.0,1.0,2.5,22
07/18/2018 23:00,23,1.0,1.0,2.6,23
07/18/2018 22:00,23,1.0,1.0,2.6,23
07/18/2018 21:00,23,1.0,1.0,2.6,23
07/18/2018 20:00,23,1.0,1.0,2.6,23
07/18/2018 19:00,23,1.0,1.0,2.6,23
07/18/2018 18:00,23,1.0,1.0,2.6,23
07/18/2018 17:00,22,1.0,1.0,2.5,22
07/18/2018 16:00,23,1.0,1.0,2.6,23
07/18/2018 15:00,23,1.0,1.0,2.6,23
07/18/2018 14:00,22,1.0,1.0,2.5,22
07/18/2018 13:00,23,1.0,1.0,2.6,23
07/18/2018 12:00,23,1.0,1.0,2.6,23
07/18/2018 11:00,23,1.0,1.0,2.6,23
07/18/2018 10:00,23,1.0,1.0,2.6,23
07/18/2018 09:00,24,1.0,1.0,2.6,24
07/18/2018 08:00,24,1.0,1.0,2.6,24
07/18/2018 07:00,25,1.0,1.0,2.6,25
07/18/2018 06:00,25,1.0,1.0,2.6,25
07/18/2018 05:00,25,1.0,1.0,2.6,25
07/18/2018 04:00,25,1.0,1.0,2.6,25
07/18/2018 03:00,25,1.0,1.0,2.6,25
07/18/2018 02:00,25,1.0,1.0,2.6,25
07/18/2018 01:00,25,1.0,1.0,2.6,25
07/18/2018 00:00,26,1.0,1.0,2.6,26
07/17/2018 23:00,25,1.0,1.0,2.6,25
07/17/2018 22:00,25,1.0,1.0,2.6,25
07/17/2018 21:00,25,1.0,1.0,2.6,25
07/17/2018 20:00,26,1.0,1.0,2.6,26
07/17/2018 19:00,26,1.0,1.0,2.6,26
07/17/2018 18:00,26,1.0,1.0,2.6,26
07/17/2018 17:00,27,1.0,1.0,2.6,27
07/17/2018 16:00,27,1.0,1.0,2.6,27
07/17/2018 15:00,27,1.0,1.0,2.6,27
07/17/2018 14:00,27,1.0,1.0,2.6,27
07/17/2018 13:00,27,1.0,1.0,2.6,27
07/17/2018 12:00,27,1.0,1.0,2.6,27
07/17/2018 11:00,27,1.0,1.0,2.6,27
07/17/2018 10:00,27,1.0,1.0,2.6,27
07/17/2018 09:00,27,1.0,1.0,2.6,27
07/17/2018 08:00,27,1.0,1.0,2.6,27
07/17/2018 07:00,29,1.0,1.0,2.6,29
07/17/2018 06:00,29,1.0,1.0,2.6,29
07/17/2018 05:00,29,1.0,1.0,2.6,29
07/17/2018 04:00,29,1.0,1.0,2.6,29
07/17/2018 03:00,29,1.0,1.0,2.6,29
07/17/2018 02:00,30,1.0,1.0,2.6,30
07/17/2018 01:00,30,1.0,1.0,2.6,30
07/17/2018 00:00,30,1.0,1.0,2.6,30
07/16/2018 23:00,30,1.0,1.0,2.6,30
07/16/2018 22:00,30,1.0,1.0,2.6,30
07/16/2018 21:00,30,1.0,1.0,2.6,30
07/16/2018 20:00,30,1.0,1.0,2.6,30
07/16/2018 19:00,31,1.0,1.0,2.6,31
07/16/2018 18:00,31,1.0,1.0,2.6,31
07/16/2018 17:00,31,1.0,1.0,2.6,31
07/16/2018 16:00,32,1.0,1.0,2.6,32
07/16/2018 15:00,32,1.0,1.0,2.6,32
07/16/2018 14:00,31,1.0,1.0,2.6,31
07/16/2018 13:00,32,1.0,1.0,2.6,32
07/16/2018 12:00,32,1.0,1.0,2.6,32
07/16/2018 11:00,32,1.0,1.0,2.6,32
07/16/2018 10:00,32,1.0,1.0,2.6,32
07/16/2018 09:00,33,1.0,1.0,2.6,33
07/16/2018 08:00,32,1.0,1.0,2.6,32
07/16/2018 07:00,33,1.0,1.0,2.6,33
07/16/2018 06:00,34,1.0,1.0,2.6,34
07/16/2018 05:00,34,1.0,1.0,2.6,34
07/16/2018 04:00,35,1.0,1.0,2.6,35
07/16/2018 03:00,35,1.0,1.0,2.6,35
07/16/2018 02:00,36,1.0,1.0,2.6,36
07/16/2018 01:00,36,1.0,1.0,2.6,36
07/16/2018 00:00,37,1.0,1.0,2.6,37
07/15/2018 23:00,37,1.0,1.0,2.6,37
07/15/2018 22:00,36,1.0,1.0,2.6,36
07/15/2018 21:00,38,1.0,1.0,2.6,38
07/15/2018 20:00,37,1.0,1.0,2.6,37
07/15/2018 19:00,37,1.0,1.0,2.6,37
07/15/2018 18:00,38,1.0,1.0,2.6,38
07/15/2018 17:00,37,1.0,1.0,2.6,37
07/15/2018 16:00,38,1.0,1.0,2.6,38
07/15/2018 15:00,37,1.0,1.0,2.6,37
07/15/2018 14:00,39,1.0,1.0,2.6,39
07/15/2018 13:00,39,1.0,1.0,2.6,39
07/15/2018 12:00,39,1.0,1.0,2.6,39
07/15/2018 11:00,39,1.0,1.0,2.6,39
07/15/2018 10:00,40,1.0,1.0,2.7,40
07/15/2018 09:00,39,1.0,1.0,2.6,39
07/15/2018 08:00,40,1.0,1.0,2.7,40
07/15/2018 07:00,41,1.0,1.0,2.7,41
07/15/2018 06:00,42,1.0,1.0,2.7,42
07/15/2018 05:00,42,1.0,1.0,2.7,42
07/15/2018 04:00,43,1.0,1.0,2.7,43
07/15/2018 03:00,43,1.0,1.0,2.7,43
07/15/2018 02:00,43,1.0,1.0,2.7,43
07/15/2018 01:00,46,1.0,1.0,2.7,46
07/15/2018 00:00,46,1.0,1.0,2.7,46
07/14/2018 23:00,46,1.0,1.0,2.7,46
07/14/2018 22:00,48,1.0,1.0,2.7,48
07/14/2018 21:00,48,1.0,1.0,2.7,48
07/14/2018 20:00,48,1.0,1.0,2.7,48
07/14/2018 19:00,49,1.0,1.0,2.7,49
07/14/2018 18:00,50,1.0,1.0,2.7,50
